user_id,game,action,time,country_code
100311267,H1Z1,play,6.2,BR
100311267,Trove,play,5.1,BR
100311267,Rust,play,4.9,BR
100311267,Path of Exile,play,4.5,BR
100311267,PAYDAY 2,play,4.2,BR
100311267,DC Universe Online,play,4.0,BR
100311267,America's Army Proving Grounds,play,4.0,BR
100311267,Metro Conflict,play,3.2,BR
100311267,Shadow Warrior,play,2.1,BR
100311267,AdVenture Capitalist,play,1.7,BR
100311267,Cry of Fear,play,1.6,BR
100311267,F.E.A.R. Online,play,1.4,BR
100311267,APB Reloaded,play,1.4,BR
100311267,Aftermath,play,1.3,BR
100311267,Tom Clancy's Ghost Recon Phantoms - EU,play,1.2,BR
100311267,Smashmuck Champions,play,1.2,BR
100311267,Unturned,play,1.1,BR
100311267,Red Faction Guerrilla Steam Edition,play,1.0,BR
100311267,ArcheAge,play,0.9,BR
100311267,WARMODE,play,0.9,BR
100311267,Red Faction Armageddon,play,0.9,BR
100311267,Remember Me,play,0.9,BR
100311267,PAYDAY The Heist,play,0.9,BR
100311267,Nosgoth,play,0.8,BR
100311267,Lost Planet 3,play,0.8,BR
100311267,RaceRoom Racing Experience ,play,0.7,BR
100311267,Viscera Cleanup Detail Shadow Warrior,play,0.6,BR
100311267,Red Faction,play,0.5,BR
100311267,Deadbreed,play,0.5,BR
100311267,DmC Devil May Cry,play,0.4,BR
100311267,Dungeonland,play,0.4,BR
100311267,Rise of Incarnates,play,0.4,BR
100311267,Double Action Boogaloo,play,0.4,BR
100311267,Survarium,play,0.4,BR
100311267,Counter-Strike Nexon Zombies,play,0.3,BR
100311267,Anarchy Arcade,play,0.3,BR
100311267,Dirty Bomb,play,0.3,BR
100311267,RACE 07,play,0.2,BR
100311267,Fistful of Frags,play,0.2,BR
100311267,Afterfall InSanity Extended Edition,play,0.2,BR
100311267,Heroes & Generals,play,0.2,BR
100311267,Dino D-Day,play,0.2,BR
100311267,Dead Island Epidemic,play,0.2,BR
100311267,Vertiginous Golf,play,0.2,BR
100311267,Defiance,play,0.2,BR
100311267,Pyramid Raid,play,0.2,BR
100311267,PlanetSide 2,play,0.1,BR
100311267,Lost Lands A Hidden Object Adventure,play,0.1,BR
100311267,Frozen Free Fall Snowball Fight,play,0.1,BR
100311267,Modular Combat,play,0.1,BR
181156459,Dota 2,play,190.0,CN
246453577,Unturned,play,1.8,CN
91736333,Garry's Mod,play,16.6,KZ
91736333,No More Room in Hell,play,10.0,KZ
28711405,Dota 2,play,1477.0,FR
28711405,Left 4 Dead 2,play,33.0,FR
69658686,Mafia II,play,10.5,BR
151465345,Mafia II,play,22.0,MX
173002032,Dota 2,play,232.0,RU
189649899,Dota 2,play,1.8,US
200857908,Team Fortress 2,play,0.2,PH
229556803,Team Fortress 2,play,23.0,CN
229556803,AdVenture Capitalist,play,0.8,CN
229556803,No More Room in Hell,play,0.3,CN
229556803,Survarium,play,0.1,CN
147395962,Team Fortress 2,play,167.0,CN
147395962,Killing Floor,play,22.0,CN
147395962,Garry's Mod,play,19.3,CN
224587014,Dota 2,play,0.5,BY
238698018,Dota 2,play,1.2,RU
102921672,Terraria,play,25.0,RO
102921672,Fallout New Vegas,play,19.0,RO
102921672,Darksiders II,play,10.3,RO
102921672,Killing Floor,play,9.4,RO
102921672,Assassin's Creed III,play,5.8,RO
102921672,Counter-Strike Global Offensive,play,5.4,RO
102921672,Torchlight II,play,4.7,RO
102921672,Borderlands 2,play,3.0,RO
102921672,"Warhammer 40,000 Dawn of War II - Chaos Rising",play,2.7,RO
102921672,Sid Meier's Civilization V,play,2.3,RO
102921672,The Binding of Isaac,play,2.0,RO
102921672,Call of Duty Modern Warfare 2 - Multiplayer,play,1.6,RO
102921672,Garry's Mod,play,1.5,RO
102921672,"Warhammer 40,000 Dawn of War II  Retribution",play,0.5,RO
102921672,Metro 2033,play,0.3,RO
102921672,Star Wars - Battlefront II,play,0.3,RO
190798987,Unturned,play,2.3,CN
104418822,Football Manager 2012,play,514.0,CN
22875444,Half-Life 2,play,3.4,RU
22875444,Half-Life 2 Lost Coast,play,0.2,RU
231190223,Dota 2,play,0.5,CN
185390486,Dota 2,play,1298.0,UY
185390486,Counter-Strike Global Offensive,play,26.0,UY
185390486,SMITE,play,1.4,UY
185390486,Fishing Planet,play,0.6,UY
185390486,Quake Live,play,0.3,UY
185390486,Counter-Strike Source,play,0.3,UY
185390486,Counter-Strike Condition Zero,play,0.2,UY
280027508,Counter-Strike Global Offensive,play,266.0,CN
67713900,Empire Total War,play,825.0,US
67713900,Supreme Ruler Cold War,play,412.0,US
67713900,Football Manager 2011,play,407.0,US
67713900,STORM Frontline Nation,play,275.0,US
67713900,SimCity 4 Deluxe,play,199.0,US
67713900,Call of Duty Modern Warfare 3,play,136.0,US
67713900,Command and Conquer 4 Tiberian Twilight,play,121.0,US
67713900,Call of Duty Modern Warfare 2,play,116.0,US
67713900,Build-A-Lot 4,play,97.0,US
67713900,Democracy 2,play,74.0,US
67713900,Hotel Giant 2,play,44.0,US
67713900,Comanche 4,play,22.0,US
67713900,Build-A-Lot,play,8.9,US
67713900,Pride of Nations,play,5.3,US
67713900,Build-A-Lot 2,play,5.2,US
67713900,Iron Warriors T-72 Tank Command,play,1.2,US
68540434,Dota 2,play,106.0,US
68540434,Infestation Survivor Stories,play,106.0,US
68540434,Aftermath,play,63.0,US
84824859,Dota 2,play,845.0,PA
161428298,Professional Farmer 2014,play,0.2,MN
289428854,Dota 2,play,4.1,US
163558271,Dota 2,play,2.1,BR
50837658,Left 4 Dead,play,1.4,JP
191792074,Dota 2,play,14.5,TR
114244707,Dota 2,play,7.2,RU
165779930,APB Reloaded,play,1073.0,CL
165779930,Space Engineers,play,439.0,CL
165779930,Firefall,play,393.0,CL
165779930,Robocraft,play,212.0,CL
165779930,Rust,play,207.0,CL
165779930,Stronghold Kingdoms,play,135.0,CL
165779930,Star Conflict,play,126.0,CL
165779930,Blacklight Retribution,play,50.0,CL
165779930,Hitman Absolution,play,31.0,CL
165779930,Warface,play,26.0,CL
165779930,Mass Effect 2,play,22.0,CL
165779930,Star Trek Online,play,19.0,CL
165779930,Red Faction Guerrilla Steam Edition,play,15.8,CL
165779930,Counter-Strike Global Offensive,play,13.9,CL
165779930,Tomb Raider,play,12.2,CL
165779930,Red Faction Armageddon,play,11.9,CL
165779930,The Fifth Day,play,10.8,CL
165779930,Aion,play,7.7,CL
165779930,Hydrophobia Prophecy,play,6.7,CL
165779930,Need for Speed Hot Pursuit,play,4.7,CL
165779930,Dirty Bomb,play,4.5,CL
165779930,HAWKEN,play,4.2,CL
165779930,PlanetSide 2,play,2.9,CL
165779930,ACE COMBAT ASSAULT HORIZON Enhanced Edition,play,2.6,CL
165779930,Saints Row IV Inauguration Station,play,2.5,CL
165779930,Defiance,play,1.5,CL
165779930,Tom Clancy's Ghost Recon Phantoms - NA,play,0.9,CL
165779930,World of Guns Gun Disassembly,play,0.7,CL
165779930,Deus Ex Human Revolution - Director's Cut,play,0.3,CL
165779930,War Thunder,play,0.2,CL
167608965,Dota 2,play,16.1,PH
239488605,TERA,play,66.0,TH
104727643,The Elder Scrolls V Skyrim,play,385.0,AU
104727643,Champions Online,play,178.0,AU
104727643,Counter-Strike Global Offensive,play,64.0,AU
104727643,Nosgoth,play,39.0,AU
104727643,Ascend Hand of Kul,play,35.0,AU
104727643,Vampire The Masquerade - Bloodlines,play,34.0,AU
104727643,Total War SHOGUN 2,play,23.0,AU
104727643,APB Reloaded,play,19.9,AU
104727643,Divinity Dragon Commander,play,18.3,AU
104727643,DARK SOULS II,play,12.7,AU
104727643,DARK,play,10.8,AU
104727643,Killing Floor,play,7.5,AU
104727643,Plague Inc Evolved,play,7.2,AU
104727643,X Rebirth,play,7.1,AU
104727643,7 Days to Die,play,6.6,AU
104727643,The Secret World,play,4.6,AU
104727643,Outlast,play,4.4,AU
104727643,Defiance,play,3.4,AU
104727643,Sniper Elite Nazi Zombie Army,play,2.9,AU
104727643,Blood Omen 2 Legacy of Kain,play,2.6,AU
104727643,Scribblenauts Unmasked,play,2.0,AU
104727643,Postal 3,play,1.6,AU
104727643,The Binding of Isaac,play,1.5,AU
104727643,State of Decay,play,1.1,AU
104727643,Team Fortress 2,play,0.6,AU
104727643,Infestation Survivor Stories,play,0.5,AU
104727643,Robocraft,play,0.4,AU
104727643,ArcheAge,play,0.4,AU
104727643,Heroes & Generals,play,0.4,AU
104727643,Hacker Evolution,play,0.3,AU
104727643,Rise of Incarnates,play,0.2,AU
104727643,Card Hunter,play,0.2,AU
104727643,World of Guns Gun Disassembly,play,0.1,AU
104727643,Dota 2,play,0.1,AU
104727643,Spooky's House of Jump Scares,play,0.1,AU
225848614,Terraria,play,246.0,CN
225848614,Overlord Raising Hell,play,4.1,CN
225848614,Overlord,play,1.0,CN
180887333,Sid Meier's Civilization V,play,66.0,TR
202700286,Dota 2,play,2.5,PL
191857652,Dota 2,play,0.3,SG
101597552,Team Fortress 2,play,34.0,US
188991147,Unturned,play,6.8,CN
244193381,Team Fortress 2,play,0.4,PL
85968997,Team Fortress 2,play,24.0,NL
171087166,Dota 2,play,120.0,VN
67694595,Dota 2,play,5608.0,DE
67694595,Counter-Strike Global Offensive,play,463.0,DE
67694595,Path of Exile,play,337.0,DE
67694595,The Elder Scrolls V Skyrim,play,178.0,DE
67694595,PAYDAY 2,play,71.0,DE
67694595,Torchlight II,play,47.0,DE
67694595,The Witcher Enhanced Edition,play,44.0,DE
67694595,Titan Quest,play,35.0,DE
67694595,Dark Souls Prepare to Die Edition,play,35.0,DE
67694595,Titan Quest Immortal Throne,play,32.0,DE
67694595,Dying Light,play,30.0,DE
67694595,DARK SOULS II,play,26.0,DE
67694595,Torchlight,play,23.0,DE
67694595,Call of Duty Black Ops - Multiplayer,play,21.0,DE
67694595,Magicka,play,21.0,DE
67694595,Game Dev Tycoon,play,19.1,DE
67694595,Cities Skylines,play,14.5,DE
67694595,Team Fortress 2,play,13.0,DE
67694595,The Incredible Adventures of Van Helsing II,play,11.7,DE
67694595,Portal 2,play,11.4,DE
67694595,Borderlands 2,play,10.5,DE
67694595,Metro Last Light,play,9.4,DE
67694595,FTL Faster Than Light,play,7.9,DE
67694595,Call of Juarez Gunslinger,play,7.7,DE
67694595,Sid Meier's Civilization V,play,7.5,DE
67694595,Left 4 Dead 2,play,7.0,DE
67694595,PlanetSide 2,play,6.2,DE
67694595,Call of Duty Black Ops,play,6.1,DE
67694595,Mirror's Edge,play,5.1,DE
67694595,Chivalry Medieval Warfare,play,4.9,DE
67694595,Warframe,play,4.0,DE
67694595,Star Wars The Force Unleashed II,play,3.8,DE
67694595,Middle-earth Shadow of Mordor,play,2.8,DE
67694595,Magicka Wizard Wars,play,2.5,DE
67694595,Super Monday Night Combat,play,2.5,DE
67694595,Star Wars The Force Unleashed Ultimate Sith Edition,play,2.3,DE
67694595,Darksiders,play,2.1,DE
67694595,The Binding of Isaac,play,2.1,DE
67694595,Worms Armageddon,play,1.9,DE
67694595,Metro 2033,play,1.9,DE
67694595,Bastion,play,1.9,DE
67694595,Alien Swarm,play,1.6,DE
67694595,Korwin The Game,play,1.6,DE
67694595,Company of Heroes (New Steam Version),play,1.4,DE
67694595,Trine 2,play,1.2,DE
67694595,Burnout Paradise The Ultimate Box,play,0.8,DE
67694595,Heroes of Might & Magic V,play,0.8,DE
67694595,Assassin's Creed II,play,0.7,DE
67694595,Trine,play,0.6,DE
67694595,ArcheAge,play,0.5,DE
67694595,Goat Simulator,play,0.4,DE
67694595,Crysis 2 Maximum Edition,play,0.4,DE
67694595,Anomaly 2,play,0.3,DE
67694595,Star Wars Empire at War Gold,play,0.3,DE
67694595,Medal of Honor(TM) Single Player,play,0.2,DE
67694595,Serious Sam 3 BFE,play,0.1,DE
67694595,Super Meat Boy,play,0.1,DE
67694595,Dungeon Defenders II,play,0.1,DE
67694595,Command and Conquer Red Alert 3 - Uprising,play,0.1,DE
67694595,"Warhammer 40,000 Dawn of War - Game of the Year Edition",play,0.1,DE
103520209,SONIC THE HEDGEHOG 4 Episode II,play,9.4,AU
47644729,Race The WTCC Game,play,0.8,BR
47644729,RACE Caterham Expansion,play,0.3,BR
231472933,Dota 2,play,1.3,CN
108569990,XCOM Enemy Unknown,play,5.0,AF
108569990,Counter-Strike Global Offensive,play,1.4,AF
108569990,"Warhammer 40,000 Dawn of War II",play,0.5,AF
108569990,Batman Arkham Origins,play,0.3,AF
106834867,Team Fortress 2,play,1043.0,RU
106834867,Left 4 Dead 2,play,27.0,RU
106834867,Portal 2,play,25.0,RU
106834867,Half-Life,play,25.0,RU
106834867,Reign Of Kings,play,24.0,RU
106834867,Mortal Kombat Komplete Edition,play,12.8,RU
106834867,Half-Life Opposing Force,play,11.6,RU
106834867,Garry's Mod,play,7.3,RU
106834867,Unturned,play,7.2,RU
106834867,Portal,play,4.9,RU
106834867,Half-Life 2,play,3.8,RU
106834867,Double Action Boogaloo,play,3.4,RU
106834867,Counter-Strike Global Offensive,play,3.3,RU
106834867,Source Filmmaker,play,3.0,RU
106834867,Counter-Strike Source,play,1.6,RU
106834867,The Showdown Effect,play,1.4,RU
106834867,Crysis 2 Maximum Edition,play,0.8,RU
106834867,Warface,play,0.4,RU
103649913,Age of Empires II HD Edition,play,6.7,BR
103649913,Counter-Strike Source,play,1.8,BR
89523414,Counter-Strike Global Offensive,play,137.0,KR
89523414,Terraria,play,51.0,KR
89523414,Rust,play,50.0,KR
89523414,Clicker Heroes,play,41.0,KR
89523414,War Thunder,play,36.0,KR
89523414,Fistful of Frags,play,33.0,KR
89523414,Loadout,play,18.2,KR
89523414,Heroes & Generals,play,15.9,KR
89523414,Unturned,play,13.6,KR
89523414,Left 4 Dead 2,play,8.4,KR
89523414,War of the Roses,play,6.8,KR
89523414,Total War Battles KINGDOM,play,6.5,KR
89523414,Garry's Mod,play,6.2,KR
89523414,TERA,play,6.2,KR
89523414,Knights of Pen and Paper +1,play,5.5,KR
89523414,Team Fortress 2,play,5.0,KR
89523414,The Mighty Quest For Epic Loot,play,4.6,KR
89523414,Chivalry Medieval Warfare,play,4.5,KR
89523414,World of Guns Gun Disassembly,play,4.0,KR
89523414,Tom Clancy's Ghost Recon Phantoms - EU,play,3.7,KR
89523414,Survarium,play,3.7,KR
89523414,Magicka Wizard Wars,play,2.5,KR
89523414,PAYDAY The Heist,play,2.3,KR
89523414,Magicka,play,2.2,KR
89523414,Nosgoth,play,2.2,KR
89523414,Sniper Elite V2,play,2.1,KR
89523414,Afterfall InSanity Extended Edition,play,2.1,KR
89523414,Rising Storm/Red Orchestra 2 Multiplayer,play,2.0,KR
89523414,The Witcher 2 Assassins of Kings Enhanced Edition,play,2.0,KR
89523414,Napoleon Total War,play,1.9,KR
89523414,Dino D-Day,play,1.9,KR
89523414,Victoria II,play,1.7,KR
89523414,OTTTD,play,1.5,KR
89523414,Path of Exile,play,1.3,KR
89523414,Metrocide,play,1.3,KR
89523414,Oscura Lost Light,play,1.3,KR
89523414,The Culling Of The Cows,play,1.3,KR
89523414,Warface,play,1.3,KR
89523414,Really Big Sky,play,1.2,KR
89523414,Destination Sol,play,1.2,KR
89523414,Robocraft,play,1.1,KR
89523414,How to Survive,play,0.9,KR
89523414,Gun Monkeys,play,0.9,KR
89523414,Brawlhalla,play,0.8,KR
89523414,HAWKEN,play,0.6,KR
89523414,Firefall,play,0.5,KR
89523414,Loadout Campaign Beta,play,0.5,KR
89523414,Dirty Bomb,play,0.3,KR
89523414,Dungeon Siege III,play,0.3,KR
89523414,Red Orchestra 2 Heroes of Stalingrad - Single Player,play,0.2,KR
89523414,Brick-Force,play,0.2,KR
89523414,Blender 2.76b,play,0.1,KR
89523414,War of the Roses Balance Beta,play,0.1,KR
151234988,Dota 2,play,1406.0,AG
151234988,Rust,play,151.0,AG
151234988,DayZ,play,57.0,AG
151234988,The Elder Scrolls V Skyrim,play,44.0,AG
151234988,Reign Of Kings,play,2.7,AG
148773331,Counter-Strike Global Offensive,play,79.0,BE
148773331,Team Fortress 2,play,65.0,BE
148773331,Unturned,play,42.0,BE
148773331,Piercing Blow,play,1.9,BE
148773331,Brick-Force,play,0.3,BE
230187829,Football Manager 2015,play,436.0,MX
178789623,Dota 2,play,1252.0,US
178789623,PAYDAY 2,play,392.0,US
178789623,Team Fortress 2,play,295.0,US
178789623,Tom Clancy's Ghost Recon Phantoms - NA,play,8.8,US
150968058,Dota 2,play,1126.0,FJ
241834303,Dota 2,play,1.0,AX
204319528,Dota 2,play,17.4,MX
13873032,Counter-Strike Source,play,197.0,NL
154276203,Dota 2,play,2.5,LC
192429833,Team Fortress 2,play,1.7,IT
161811523,Team Fortress 2,play,347.0,ES
161811523,Unturned,play,156.0,ES
161811523,No More Room in Hell,play,0.6,ES
161811523,SMITE,play,0.1,ES
206595308,Dota 2,play,112.0,MX
103260848,Garry's Mod,play,1759.0,AL
103260848,Team Fortress 2,play,1044.0,AL
103260848,Grand Theft Auto V,play,495.0,AL
103260848,War Thunder,play,282.0,AL
103260848,The Elder Scrolls V Skyrim,play,202.0,AL
103260848,Counter-Strike Global Offensive,play,172.0,AL
103260848,Far Cry 3,play,171.0,AL
103260848,Left 4 Dead 2,play,111.0,AL
103260848,Day of Defeat Source,play,108.0,AL
103260848,Portal 2,play,92.0,AL
103260848,PAYDAY 2,play,88.0,AL
103260848,METAL GEAR SOLID V THE PHANTOM PAIN,play,74.0,AL
103260848,Rising Storm/Red Orchestra 2 Multiplayer,play,72.0,AL
103260848,Counter-Strike Source,play,69.0,AL
103260848,Star Wars - Battlefront II,play,66.0,AL
103260848,Assassin's Creed Brotherhood,play,51.0,AL
103260848,Sniper Elite 3,play,40.0,AL
103260848,Red Faction Guerrilla Steam Edition,play,39.0,AL
103260848,Starbound,play,36.0,AL
103260848,Fallout New Vegas,play,35.0,AL
103260848,Half-Life 2,play,33.0,AL
103260848,Crysis,play,30.0,AL
103260848,Medal of Honor Airborne,play,30.0,AL
103260848,Call of Duty 2,play,26.0,AL
103260848,Space Engineers,play,25.0,AL
103260848,Sniper Elite V2,play,23.0,AL
103260848,Red Orchestra 2 Heroes of Stalingrad - Single Player,play,21.0,AL
103260848,Half-Life 2 Episode Two,play,19.8,AL
103260848,Half-Life Source,play,19.6,AL
103260848,Deus Ex Human Revolution - Director's Cut,play,19.5,AL
103260848,Sniper Elite Nazi Zombie Army,play,18.1,AL
103260848,Synergy,play,14.7,AL
103260848,Company of Heroes 2,play,14.6,AL
103260848,Grand Theft Auto IV,play,12.8,AL
103260848,Audiosurf,play,12.7,AL
103260848,Assassin's Creed,play,12.4,AL
103260848,Half-Life Opposing Force,play,9.1,AL
103260848,Portal,play,8.9,AL
103260848,Half-Life Blue Shift,play,7.7,AL
103260848,PAYDAY The Heist,play,6.8,AL
103260848,Battlefield Bad Company 2,play,6.3,AL
103260848,Grand Theft Auto Episodes from Liberty City,play,6.0,AL
103260848,FTL Faster Than Light,play,5.9,AL
103260848,Half-Life 2 Episode One,play,4.7,AL
103260848,Poker Night at the Inventory,play,4.7,AL
103260848,Source Filmmaker,play,4.1,AL
103260848,Half-Life Deathmatch Source,play,3.1,AL
103260848,Insurgency Modern Infantry Combat,play,2.8,AL
103260848,PlanetSide 2,play,2.6,AL
103260848,Ace of Spades,play,2.4,AL
103260848,Half-Life 2 Deathmatch,play,1.9,AL
103260848,Wings of Prey,play,1.0,AL
103260848,Unturned,play,0.9,AL
103260848,Half-Life 2 Lost Coast,play,0.7,AL
103260848,Poker Night 2,play,0.6,AL
103260848,Age of Chivalry,play,0.3,AL
103260848,D.I.P.R.I.P. Warm Up,play,0.3,AL
103260848,Eternal Silence,play,0.3,AL
234262106,Dota 2,play,38.0,IT
234262106,Robocraft,play,19.4,IT
234262106,Unturned,play,4.7,IT
234262106,Counter-Strike Nexon Zombies,play,4.1,IT
234262106,Warframe,play,3.8,IT
149144202,Dota 2,play,0.5,CN
215877085,Panzar,play,7.4,CN
215877085,Robocraft,play,4.4,CN
160620803,Alice Madness Returns,play,24.0,CA
160620803,Undertale,play,3.1,CA
92600849,Call of Duty Modern Warfare 3,play,215.0,GB
92600849,Call of Duty Black Ops II,play,81.0,GB
92600849,Call of Duty Ghosts,play,67.0,GB
92600849,Call of Duty World at War,play,19.5,GB
92600849,Call of Duty Black Ops II - Zombies,play,0.4,GB
27262175,Call of Duty Modern Warfare 2 - Multiplayer,play,435.0,KR
27262175,Counter-Strike Global Offensive,play,167.0,KR
27262175,H1Z1,play,156.0,KR
27262175,Call of Duty Black Ops - Multiplayer,play,28.0,KR
27262175,Call of Duty Modern Warfare 2,play,27.0,KR
27262175,Call of Duty Black Ops,play,26.0,KR
27262175,Fallout New Vegas,play,15.2,KR
27262175,Counter-Strike Source,play,9.9,KR
27262175,Call of Duty Black Ops II - Multiplayer,play,9.1,KR
27262175,Worms Revolution,play,8.7,KR
27262175,Arma 2 Operation Arrowhead,play,8.0,KR
27262175,Cities Skylines,play,6.6,KR
27262175,Sid Meier's Civilization V,play,6.6,KR
27262175,Call of Duty Black Ops II,play,5.5,KR
27262175,Arma 2 DayZ Mod,play,3.5,KR
27262175,Magicka 2,play,3.3,KR
27262175,Torchlight II,play,2.8,KR
27262175,Fallout 4,play,2.1,KR
27262175,Aliens vs. Predator,play,1.2,KR
27262175,Call of Duty Black Ops II - Zombies,play,1.2,KR
27262175,Batman Arkham Knight,play,0.4,KR
235692659,Team Fortress 2,play,152.0,TN
235692659,Terraria,play,68.0,TN
235692659,Unturned,play,50.0,TN
235692659,Dota 2,play,36.0,TN
235692659,Hitman Blood Money,play,15.2,TN
235692659,Portal 2,play,13.1,TN
235692659,Counter-Strike Global Offensive,play,12.9,TN
235692659,PAYDAY 2,play,10.5,TN
235692659,NOT A HERO,play,10.4,TN
235692659,Left 4 Dead 2,play,8.2,TN
235692659,Dead Island Riptide,play,6.2,TN
235692659,Warframe,play,5.7,TN
235692659,Shadow Warrior,play,4.9,TN
235692659,Dead Island,play,4.8,TN
235692659,Saints Row The Third,play,4.7,TN
235692659,Mirror's Edge,play,4.0,TN
235692659,The Expendabros,play,3.2,TN
235692659,Trove,play,2.1,TN
235692659,Viscera Cleanup Detail Shadow Warrior,play,1.6,TN
235692659,Apotheon,play,1.6,TN
235692659,Clicker Heroes,play,1.2,TN
235692659,TERA,play,1.1,TN
235692659,Serious Sam HD The First Encounter,play,1.1,TN
235692659,Dirty Bomb,play,0.9,TN
235692659,sZone-Online,play,0.6,TN
235692659,Dead Island Epidemic,play,0.5,TN
235692659,Block N Load,play,0.4,TN
235692659,The Binding of Isaac,play,0.4,TN
235692659,Fistful of Frags,play,0.3,TN
235692659,Defy Gravity,play,0.2,TN
235692659,Legend of Dungeon Masters,play,0.2,TN
235692659,Insurgency,play,0.1,TN
100267049,Sid Meier's Civilization V,play,15.2,UA
153545980,Dota 2,play,0.5,NO
74709077,Call of Duty Black Ops,play,10.2,KZ
169576959,Dota 2,play,0.3,US
7585698,Counter-Strike,play,0.5,AU
33013552,GameMaker Studio,play,730.0,US
33013552,Battlefield Bad Company 2,play,86.0,US
33013552,Sid Meier's Civilization V,play,46.0,US
33013552,Magicka,play,31.0,US
33013552,The Secret World,play,28.0,US
33013552,Terraria,play,27.0,US
33013552,Portal 2,play,27.0,US
33013552,Dota 2,play,24.0,US
33013552,Sleeping Dogs,play,23.0,US
33013552,EVE Online,play,21.0,US
33013552,Middle-earth Shadow of Mordor,play,19.4,US
33013552,Valdis Story Abyssal City,play,15.2,US
33013552,Ultra Street Fighter IV,play,14.9,US
33013552,Star Wars Jedi Knight Dark Forces II,play,14.8,US
33013552,Left 4 Dead 2,play,13.4,US
33013552,The Walking Dead,play,12.3,US
33013552,Tomb Raider,play,10.3,US
33013552,Global Agenda,play,9.4,US
33013552,Star Wars - Jedi Knight II Jedi Outcast,play,8.9,US
33013552,The Wolf Among Us,play,8.3,US
33013552,The Walking Dead Season Two,play,8.1,US
33013552,Lara Croft and the Guardian of Light,play,7.9,US
33013552,Team Fortress 2,play,7.8,US
33013552,Elite Dangerous,play,7.8,US
33013552,Starbound,play,7.6,US
33013552,Don't Starve,play,7.4,US
33013552,The Witcher 2 Assassins of Kings Enhanced Edition,play,7.1,US
33013552,Dragon Age Origins - Ultimate Edition,play,6.8,US
33013552,Magic 2014 ,play,6.6,US
33013552,Alien Swarm,play,6.5,US
33013552,BioShock Infinite,play,6.3,US
33013552,Euro Truck Simulator 2,play,6.2,US
33013552,Chivalry Medieval Warfare,play,6.1,US
33013552,Tom Clancy's Rainbow Six Siege,play,6.1,US
33013552,Mortal Kombat Komplete Edition,play,5.3,US
33013552,Crusader Kings II,play,5.2,US
33013552,The Elder Scrolls V Skyrim,play,5.0,US
33013552,Nether,play,4.5,US
33013552,Magic The Gathering - Duels of the Planeswalkers 2013,play,4.3,US
33013552,Rising Storm/Red Orchestra 2 Multiplayer,play,4.2,US
33013552,Hotline Miami,play,4.1,US
33013552,God Mode,play,4.0,US
33013552,Injustice Gods Among Us Ultimate Edition,play,3.9,US
33013552,Street Fighter X Tekken,play,3.9,US
33013552,Dark Souls Prepare to Die Edition,play,3.7,US
33013552,Counter-Strike Source,play,3.7,US
33013552,Space Run,play,3.7,US
33013552,Bastion,play,3.6,US
33013552,Altitude,play,3.0,US
33013552,Call of Duty 4 Modern Warfare,play,3.0,US
33013552,Transistor,play,3.0,US
33013552,DRAGON BALL XENOVERSE,play,3.0,US
33013552,Trine,play,2.9,US
33013552,Unreal Tournament 3 Black Edition,play,2.9,US
33013552,Dungeonland,play,2.6,US
33013552,Plain Sight,play,2.6,US
33013552,XCOM Enemy Unknown,play,2.5,US
33013552,Torchlight II,play,2.5,US
33013552,Don't Starve Together Beta,play,2.4,US
33013552,Monaco,play,2.4,US
33013552,Sonic & All-Stars Racing Transformed,play,2.3,US
33013552,State of Decay,play,2.2,US
33013552,LIMBO,play,2.2,US
33013552,FINAL FANTASY XIII,play,2.2,US
33013552,Deadlight,play,2.1,US
33013552,Game of Thrones - A Telltale Games Series,play,2.1,US
33013552,Tony Hawk's Pro Skater HD,play,2.1,US
33013552,Super Meat Boy,play,2.0,US
33013552,Star Wars Knights of the Old Republic,play,1.8,US
33013552,A.R.E.S.,play,1.8,US
33013552,Indie Game The Movie,play,1.8,US
33013552,FTL Faster Than Light,play,1.8,US
33013552,Trine 2,play,1.7,US
33013552,Deus Ex Human Revolution,play,1.7,US
33013552,Surgeon Simulator,play,1.7,US
33013552,This War of Mine,play,1.7,US
33013552,The Legend of Heroes Trails in the Sky,play,1.7,US
33013552,The Lord of the Rings War in the North,play,1.6,US
33013552,Beat Hazard,play,1.6,US
33013552,Starpoint Gemini 2,play,1.5,US
33013552,Insurgency,play,1.5,US
33013552,One Finger Death Punch,play,1.5,US
33013552,Batman Arkham City GOTY,play,1.5,US
33013552,Universe Sandbox,play,1.4,US
33013552,The Showdown Effect,play,1.4,US
33013552,Audiosurf,play,1.3,US
33013552,Company of Heroes,play,1.3,US
33013552,Child of Light,play,1.3,US
33013552,RollerCoaster Tycoon Deluxe,play,1.2,US
33013552,SkyDrift,play,1.2,US
33013552,Giana Sisters Twisted Dreams,play,1.2,US
33013552,Counter-Strike Global Offensive,play,1.2,US
33013552,DC Universe Online,play,1.2,US
33013552,A Valley Without Wind,play,1.2,US
33013552,Defiance,play,1.1,US
33013552,Star Wars - Battlefront II,play,1.1,US
33013552,Super Hexagon,play,1.0,US
33013552,Call of Juarez Gunslinger,play,1.0,US
33013552,Braid,play,1.0,US
33013552,Super House of Dead Ninjas,play,0.9,US
33013552,L.A. Noire,play,0.9,US
33013552,Unepic,play,0.9,US
33013552,Rogue Legacy,play,0.9,US
33013552,Dishonored,play,0.8,US
33013552,Garry's Mod,play,0.8,US
